Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan
1246,80,3,78.0,12090,1,2,0,1,1,0,0,13,4,4,4,4,6,7,1984,2003,4,2,11,12,2,74.0,1,3,2,3,3,1,5,0,5,0,585,585,5,4,1,5,1140,728,0,1868,0,0,3,1,3,1,1,7,6,1,3,6,1984.0,3,2,477,3,5,2,268,112,0,0,147,0,0,4,3,0,1,2007,4,1,178000,0,0,0
1247,60,4,65.0,8125,1,2,0,1,1,0,0,19,4,4,4,6,7,5,2005,2006,1,2,11,12,1,0.0,2,3,5,3,3,1,5,0,5,0,756,756,5,4,1,5,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,1,5,2005.0,2,2,615,3,5,2,0,45,0,0,0,0,0,4,3,0,3,2006,8,5,186500,0,0,0
1248,80,3,69.0,12328,1,2,1,1,1,0,0,11,4,4,4,4,6,5,1976,1976,1,2,8,9,2,335.0,1,3,2,2,3,3,6,539,5,0,473,1012,5,2,1,5,1034,0,0,1034,1,0,1,0,3,1,1,6,6,0,1,5,1976.0,1,3,888,3,5,2,0,0,0,0,0,0,0,4,3,0,5,2010,4,4,169900,1,0,0
1249,75,1,60.0,9600,1,0,0,1,1,0,0,5,4,4,4,3,6,5,1917,1950,1,2,3,1,1,0.0,1,3,1,3,3,1,1,319,5,0,416,735,3,1,0,5,1134,924,0,2058,0,0,1,1,3,1,1,8,6,1,4,2,1950.0,1,2,396,2,2,1,0,0,259,0,0,0,0,4,3,0,4,2008,4,4,129500,0,0,0
1250,20,3,60.0,7200,1,2,0,1,1,0,0,10,4,4,4,5,5,7,1950,1950,1,2,4,5,1,0.0,1,3,2,2,3,1,2,534,3,96,246,876,5,2,1,5,988,0,0,988,0,0,1,0,3,1,1,6,6,0,1,5,1950.0,1,1,276,3,5,2,0,80,0,0,0,0,0,4,3,0,5,2007,4,4,119000,0,0,0
1251,20,3,93.0,11160,1,2,0,1,1,2,0,10,4,4,4,5,7,5,1968,1968,4,2,10,11,1,0.0,2,3,2,2,3,1,4,1065,5,0,1045,2110,5,4,1,5,2110,0,0,2110,1,0,2,1,3,1,3,8,6,2,3,5,1968.0,3,2,522,3,5,2,0,0,0,0,0,0,0,4,3,0,4,2010,4,4,244000,0,0,0
1252,120,3,69.0,3136,1,2,1,1,1,2,0,23,4,4,3,5,7,5,2003,2003,1,2,11,8,4,163.0,2,3,5,3,3,1,5,0,5,0,1405,1405,5,4,1,5,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,4,5,2003.0,2,2,478,3,5,2,148,36,0,0,0,0,0,4,3,0,3,2006,4,4,171750,1,0,0
1253,20,3,62.0,9858,1,2,0,1,1,0,0,11,4,4,4,5,5,6,1968,1968,1,2,8,9,1,0.0,1,3,2,2,3,1,2,510,5,0,354,864,5,2,1,5,874,0,0,874,1,0,1,0,3,1,1,5,6,0,1,5,1968.0,2,1,288,3,5,2,33,0,0,0,0,0,0,1,1,600,11,2009,4,4,130000,0,0,0
1254,60,3,69.0,17542,1,2,1,1,1,0,0,20,4,4,4,6,7,7,1974,2003,1,2,5,4,1,0.0,2,3,2,2,3,4,3,125,6,1031,36,1192,5,2,1,5,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,4,5,1974.0,2,2,518,3,5,2,220,47,0,0,0,0,0,2,3,0,7,2007,4,4,294000,1,0,0
1255,60,3,60.0,6931,1,2,0,1,1,0,0,4,4,4,4,6,7,5,2003,2004,1,2,11,12,4,92.0,2,3,5,3,3,1,5,0,5,0,746,746,5,4,1,5,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,4,6,2003.0,3,2,397,3,5,2,178,128,0,0,0,0,0,4,3,0,7,2008,4,4,165400,0,0,0
1256,50,1,52.0,6240,1,2,0,1,1,0,0,3,4,4,4,2,6,6,1931,1950,1,2,5,4,1,0.0,1,3,1,2,2,1,3,425,5,0,459,884,5,2,1,3,959,408,0,1367,0,0,1,0,3,1,1,6,6,1,4,2,1978.0,1,1,560,3,5,2,0,0,0,0,120,0,0,4,3,0,11,2007,4,4,127500,0,0,0
1257,20,3,91.0,14303,1,2,1,1,1,2,0,24,4,4,4,5,8,5,1994,1994,4,2,8,9,2,554.0,2,3,5,3,3,4,6,1314,5,0,672,1986,5,4,1,5,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,3,5,1994.0,3,2,691,3,5,2,262,36,0,0,0,0,0,4,3,0,8,2008,4,4,301500,0,0,0
1258,30,3,56.0,4060,1,2,0,1,1,2,0,4,2,4,4,5,5,8,1922,1950,1,2,5,4,1,0.0,1,3,5,1,3,1,5,0,5,0,864,864,5,4,1,5,864,0,0,864,0,0,1,0,2,1,1,4,6,0,1,0,1980.0,0,0,0,1,0,2,0,96,0,0,0,0,0,4,3,0,7,2009,4,4,99900,0,0,1
1259,80,3,59.0,9587,1,2,1,1,1,0,0,14,4,4,4,4,7,5,2005,2005,1,2,11,12,4,182.0,2,3,5,3,3,4,6,655,5,0,201,856,5,4,1,5,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,1,5,2005.0,3,2,400,3,5,2,212,0,0,0,0,0,0,4,3,0,7,2008,4,4,190000,0,0,0
1260,20,3,65.0,9750,1,2,0,1,1,1,0,10,4,4,4,5,6,8,1969,1969,1,2,8,9,1,0.0,1,3,2,3,3,1,4,602,2,438,14,1054,5,3,1,5,1054,0,0,1054,1,0,1,1,3,1,1,6,6,0,1,5,1969.0,1,2,460,3,5,2,180,0,0,0,80,0,0,4,3,0,7,2008,4,4,151000,0,0,0
1261,60,3,69.0,24682,1,2,2,1,1,4,0,14,3,4,4,6,6,5,1999,1999,1,2,11,12,1,0.0,1,3,5,3,3,1,5,0,5,0,841,841,5,4,1,5,892,783,0,1675,0,0,2,1,3,1,1,7,6,1,3,6,1999.0,3,2,502,3,5,2,0,103,0,0,0,0,0,4,3,0,6,2009,4,4,181000,1,0,0
1262,20,3,80.0,9600,1,2,0,1,1,0,0,10,4,4,4,5,5,6,1956,1956,4,2,4,5,1,0.0,1,3,2,2,3,1,1,504,5,0,546,1050,5,3,1,5,1050,0,0,1050,0,0,1,0,2,1,1,5,6,0,1,5,1956.0,1,1,338,3,5,2,0,0,0,0,0,0,0,4,3,0,6,2009,4,4,128900,0,0,0
1263,50,3,69.0,11250,1,2,0,1,1,0,0,18,4,4,4,2,4,5,1957,1989,1,2,5,4,1,0.0,1,3,2,2,3,3,5,0,5,0,1104,1104,5,4,1,3,1104,684,0,1788,1,0,1,0,5,1,1,8,2,2,3,5,1957.0,1,1,304,3,5,2,120,0,0,0,0,0,0,4,3,0,11,2009,4,4,161500,1,0,0
1264,70,3,60.0,13515,1,1,0,1,1,0,0,3,4,4,4,6,6,6,1919,1950,0,2,5,4,1,0.0,1,3,5,2,3,1,5,0,5,0,764,764,5,4,1,3,1060,764,0,1824,0,0,1,0,3,1,1,8,6,1,4,2,1940.0,1,2,520,3,5,0,0,0,126,0,0,0,0,3,3,0,7,2007,4,4,180500,0,0,0
1265,120,2,34.0,4060,1,2,0,1,1,0,0,10,4,4,3,5,6,5,1998,1999,1,2,4,5,1,0.0,2,3,5,3,3,1,6,266,5,0,1139,1405,5,4,1,5,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,1,5,1998.0,3,2,511,3,5,2,144,68,0,0,0,0,0,4,3,0,8,2008,3,1,181000,0,0,0
1266,160,4,35.0,3735,1,2,0,1,1,3,0,19,4,4,3,6,7,5,1999,1999,4,2,4,5,2,218.0,2,3,5,3,3,1,6,450,5,0,241,691,5,4,1,5,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,1,2,1999.0,1,2,506,3,5,2,0,34,0,0,0,0,0,4,3,0,3,2006,4,4,183900,0,0,0
1267,190,1,60.0,10120,1,2,1,0,1,0,0,5,2,4,0,3,7,4,1910,1950,4,2,5,4,1,0.0,0,3,2,2,3,1,5,0,5,0,925,925,5,2,0,2,964,925,0,1889,0,0,1,1,4,2,1,9,6,1,4,2,1960.0,1,1,308,3,5,0,0,0,264,0,0,0,0,2,3,0,1,2007,4,4,122000,0,0,0
1268,20,3,89.0,13214,1,2,1,3,1,0,0,21,4,4,4,5,9,5,2008,2009,4,2,7,13,1,0.0,3,3,5,4,3,4,5,0,5,0,2002,2002,5,4,1,5,2018,0,0,2018,0,0,2,0,3,1,3,10,6,1,4,5,2009.0,3,3,746,3,5,2,144,76,0,0,0,0,0,4,3,0,5,2010,4,4,378500,0,0,0
1269,50,3,69.0,14100,1,2,1,1,1,0,1,17,4,4,4,2,8,9,1935,1997,1,2,7,6,2,632.0,1,2,2,2,3,2,1,192,5,0,536,728,5,4,1,5,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,4,6,1982.0,1,3,1014,3,5,2,314,12,0,0,0,0,0,1,3,0,5,2008,4,4,381000,1,0,0
1270,50,3,78.0,11344,1,2,0,1,1,0,0,10,2,4,4,2,5,5,1958,1958,1,2,4,5,2,180.0,1,3,2,2,3,1,2,460,5,0,414,874,4,2,1,3,874,650,0,1524,0,0,1,1,3,1,1,7,6,0,1,5,1958.0,1,1,315,3,5,2,0,0,0,0,0,0,0,1,3,0,7,2007,4,4,144000,0,0,0
1271,40,3,69.0,23595,1,2,0,2,1,0,2,18,4,4,4,5,7,6,1979,1979,5,5,9,10,1,0.0,2,3,5,3,3,4,6,1258,5,0,74,1332,5,2,1,5,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,3,5,1979.0,3,2,586,3,5,2,268,0,0,0,0,0,0,4,3,0,4,2010,4,4,260000,1,0,0
1272,20,3,69.0,9156,1,2,1,1,1,0,0,13,7,4,4,5,6,7,1968,1968,4,2,10,11,1,0.0,1,3,2,2,3,1,5,0,5,0,1489,1489,5,3,1,5,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,4,5,1968.0,2,2,462,3,5,2,0,0,0,0,0,0,0,4,3,0,8,2009,4,4,185750,1,0,0
1273,20,3,69.0,13526,1,2,1,1,1,4,0,6,4,4,4,5,5,6,1965,1965,4,2,8,10,2,114.0,1,3,2,2,3,1,2,560,2,375,0,935,5,2,1,5,935,0,0,935,1,0,1,0,3,1,1,5,6,0,1,5,1965.0,1,1,288,3,5,2,180,0,0,0,0,0,0,2,3,0,11,2006,4,4,137000,1,0,0
1274,80,3,124.0,11512,1,2,1,1,1,2,0,4,4,4,4,4,6,7,1959,2006,1,2,9,10,2,84.0,1,3,2,2,3,3,4,719,5,0,300,1019,5,3,1,5,1357,0,0,1357,1,0,1,0,2,1,3,5,6,1,4,4,1959.0,2,1,312,3,5,2,0,0,0,0,163,0,0,3,3,0,5,2008,4,4,177000,0,0,0
1275,50,3,53.0,5362,1,2,0,1,1,2,0,17,4,4,4,2,5,6,1910,2003,1,2,5,8,1,0.0,1,3,5,2,3,1,5,0,5,0,661,661,5,4,1,5,661,589,0,1250,0,0,2,0,3,1,1,8,6,1,4,2,1985.0,1,2,552,3,5,2,242,0,81,0,0,0,0,4,3,0,11,2007,4,4,139000,0,0,0
1276,90,3,95.0,11345,1,2,0,1,1,2,0,10,2,4,1,6,5,5,1948,1950,1,0,3,1,4,567.0,1,3,2,2,3,1,1,220,5,0,708,928,5,3,1,3,928,992,0,1920,0,0,2,0,4,2,1,10,6,0,1,2,1948.0,1,2,400,3,2,2,0,0,0,0,0,0,0,4,3,0,7,2007,4,4,137000,0,0,0
1277,60,3,69.0,12936,1,2,1,1,1,4,0,13,4,4,4,6,6,6,1972,1972,1,2,8,10,1,0.0,1,3,2,2,4,1,2,593,5,0,130,723,5,2,1,5,735,660,0,1395,0,1,1,1,3,1,1,6,6,1,3,5,1972.0,1,2,497,3,5,2,294,116,0,0,0,0,0,4,3,0,12,2009,4,4,162000,1,0,0
1278,80,3,69.0,17871,1,2,1,1,1,4,0,13,4,4,4,4,6,5,1967,1976,1,2,8,9,2,359.0,1,3,2,3,3,3,4,528,5,0,1152,1680,5,1,1,5,1724,0,0,1724,1,0,1,1,3,1,1,7,6,1,4,5,1967.0,2,2,480,3,5,2,0,0,0,0,0,0,0,4,3,0,6,2009,4,4,197900,1,0,0
1279,60,3,75.0,9473,1,2,0,1,1,0,0,16,4,4,4,6,8,5,2002,2002,1,2,11,12,3,0.0,2,3,5,3,3,1,6,804,5,0,324,1128,5,4,1,5,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,4,5,2002.0,2,2,577,3,5,2,0,211,0,0,0,0,0,4,3,0,3,2008,4,4,237000,0,1,0
1280,50,0,60.0,7500,1,2,0,1,1,0,0,1,4,4,4,2,4,4,1920,1950,1,2,4,5,1,0.0,1,2,2,2,3,1,5,0,5,0,698,698,5,2,1,3,698,430,0,1128,0,0,1,0,2,1,1,6,6,0,1,2,1980.0,2,2,528,3,5,2,30,0,164,0,0,0,0,4,3,0,4,2010,3,1,68400,0,0,0
1281,20,3,67.0,9808,1,2,1,1,1,0,0,16,4,4,4,5,7,5,2002,2002,1,2,11,12,2,110.0,2,3,5,3,3,1,6,788,5,0,785,1573,5,4,1,5,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,1,5,2002.0,2,2,544,3,5,2,0,72,0,0,0,0,0,4,3,0,3,2009,4,4,227000,0,0,0
1282,20,3,50.0,8049,1,2,1,1,1,4,0,21,4,4,4,5,7,5,1990,1990,4,2,8,9,2,54.0,1,3,2,3,3,1,4,1053,5,0,256,1309,5,2,1,5,1339,0,0,1339,1,0,2,0,2,1,1,6,6,1,3,5,1990.0,3,2,484,4,4,2,0,58,0,0,90,0,0,4,3,0,7,2006,4,4,180000,0,0,0
1283,20,3,61.0,8800,1,2,1,1,1,0,0,16,4,4,4,5,5,7,1977,2008,1,2,8,9,1,0.0,1,3,2,3,3,2,3,532,3,144,364,1040,5,2,1,5,1040,0,0,1040,0,0,2,0,3,1,2,5,6,0,1,2,1977.0,1,2,484,3,5,2,0,0,0,0,288,0,0,4,3,0,9,2009,4,4,150500,0,0,0
1284,90,3,94.0,9400,1,2,0,2,1,2,0,11,4,4,1,6,6,5,1971,1971,2,2,4,8,1,0.0,1,3,2,2,3,3,5,0,5,0,912,912,5,2,1,5,912,912,0,1824,0,0,2,2,4,2,1,8,6,0,1,0,1980.0,0,0,0,1,0,2,128,0,0,0,0,0,0,4,3,0,4,2010,4,4,139000,0,0,1
1285,50,3,50.0,9638,1,2,0,1,1,0,0,8,2,4,4,2,6,7,1919,1990,1,2,5,8,1,0.0,1,3,5,2,3,1,5,0,5,0,804,804,5,4,1,5,1699,748,0,2447,0,0,2,0,4,1,2,10,2,1,4,2,1969.0,1,1,336,3,5,2,272,0,42,0,116,0,0,4,3,0,3,2010,4,4,169000,0,0,0
1286,50,1,50.0,6000,1,2,0,1,1,0,0,3,4,4,4,2,6,6,1939,1950,1,2,4,5,1,0.0,1,1,2,2,3,1,5,0,5,0,780,780,5,4,1,2,825,587,0,1412,0,0,1,0,4,1,1,6,6,1,4,2,1939.0,1,1,280,3,5,2,45,0,0,0,0,0,0,4,3,0,5,2009,4,4,132500,0,0,0
1287,20,3,69.0,9790,1,2,0,1,1,0,0,13,2,4,4,5,6,5,1963,1963,4,2,8,9,2,451.0,1,3,2,2,3,1,4,569,3,81,678,1328,5,2,1,5,1328,0,0,1328,1,0,1,1,3,1,1,6,6,2,4,5,1963.0,1,2,528,3,5,2,0,26,0,0,0,0,0,4,3,0,6,2010,4,4,143000,1,0,0
1288,20,3,69.0,36500,1,2,1,2,1,0,1,18,4,4,4,5,5,5,1964,1964,1,2,5,4,0,621.0,1,2,2,2,3,3,1,812,5,0,812,1624,5,1,1,5,1582,0,0,1582,0,1,2,0,4,1,1,7,6,0,1,5,1964.0,1,2,390,3,5,0,168,198,0,0,0,0,0,4,3,0,6,2006,4,4,190000,1,0,0
1289,120,3,40.0,5664,1,2,1,1,1,0,0,22,4,4,3,5,8,5,2000,2000,1,2,12,13,1,0.0,2,3,5,3,3,1,6,1158,5,0,343,1501,5,4,1,5,1659,0,0,1659,1,0,2,0,2,1,3,5,6,1,5,5,2000.0,3,2,499,3,5,2,212,59,0,0,0,0,0,4,3,0,10,2009,4,4,278000,0,0,0
1290,60,3,86.0,11065,1,2,1,1,1,0,0,23,4,4,4,6,8,5,2006,2006,1,2,11,12,4,788.0,2,3,5,3,3,2,5,0,5,0,1085,1085,5,4,1,5,1120,850,0,1970,0,0,2,1,3,1,3,8,6,1,4,6,2006.0,3,3,753,3,5,2,177,74,0,0,0,0,0,4,3,0,10,2006,8,5,281000,0,0,0
1291,80,3,69.0,14112,1,2,1,1,1,2,0,10,4,4,4,4,5,7,1964,1964,4,2,5,9,2,86.0,1,3,5,2,3,3,6,1014,5,0,138,1152,5,2,1,5,1152,0,0,1152,1,0,1,0,3,1,1,6,6,1,4,5,1964.0,2,2,484,3,5,2,227,0,0,0,0,0,0,4,3,0,4,2010,4,4,180500,1,0,0
1292,160,1,21.0,1680,1,2,0,1,1,0,0,2,4,4,2,6,5,7,1972,1972,1,2,12,13,2,268.0,1,3,2,2,3,1,4,231,5,0,399,630,5,2,1,5,630,672,0,1302,0,0,2,1,3,1,1,6,6,0,1,2,1972.0,1,1,264,3,5,2,185,0,0,0,0,0,0,4,3,0,2,2009,4,4,119500,0,0,0
1293,70,1,60.0,6600,1,2,0,1,1,2,0,5,4,4,4,6,5,4,1892,1965,1,2,5,4,1,0.0,1,3,3,2,3,1,5,0,5,0,994,994,5,2,0,5,1378,994,0,2372,0,0,2,0,4,2,1,11,2,0,1,5,1985.0,2,1,432,3,5,2,0,287,0,0,0,0,0,4,3,0,12,2009,4,4,107500,0,0,0
1294,60,3,78.0,10140,1,2,0,1,1,0,0,13,4,4,4,6,7,5,1976,1976,1,2,8,9,1,0.0,1,3,5,3,3,1,6,194,5,0,638,832,5,2,1,5,832,832,0,1664,0,0,2,1,4,1,1,8,6,1,3,5,1976.0,2,2,528,3,5,2,0,28,0,0,259,0,0,1,3,0,3,2006,4,4,162900,0,0,0
1295,20,3,60.0,8172,1,2,0,1,1,0,0,4,4,4,4,5,5,7,1955,1990,4,2,6,10,1,0.0,1,3,2,2,3,1,1,167,5,0,697,864,5,2,1,5,864,0,0,864,1,0,1,0,2,1,1,5,6,0,1,2,1957.0,1,2,572,3,5,0,0,0,0,0,0,0,0,4,3,0,4,2006,4,4,115000,0,0,0
1296,20,3,70.0,8400,1,2,0,1,1,0,0,10,2,4,4,5,5,5,1968,1968,4,2,8,9,2,168.0,1,3,2,2,3,3,2,1016,5,0,36,1052,5,3,1,5,1052,0,0,1052,1,0,1,1,3,1,1,5,6,0,1,5,1968.0,2,1,288,3,5,2,356,0,0,0,0,0,0,1,3,0,11,2006,4,4,138500,0,0,0
1297,20,3,80.0,8700,1,2,0,1,1,0,0,10,4,4,4,5,5,6,1963,1963,4,2,4,5,2,148.0,1,2,2,2,3,2,4,776,5,0,344,1120,5,3,1,5,1128,0,0,1128,1,0,2,0,3,1,1,6,6,0,1,5,1963.0,2,2,525,3,5,2,192,20,123,0,0,0,0,2,3,0,12,2008,4,4,155000,0,0,0
1298,180,1,35.0,3675,1,2,0,1,1,0,0,4,4,4,3,1,6,5,2005,2006,1,2,11,12,2,82.0,1,3,5,3,3,4,6,547,5,0,0,547,5,3,1,5,1072,0,0,1072,1,0,2,0,2,1,1,5,6,0,1,4,2005.0,3,2,525,3,5,2,0,44,0,0,0,0,0,4,3,0,6,2006,8,5,140000,0,0,0
1299,60,3,313.0,63887,1,2,2,0,1,2,0,4,2,4,4,6,10,5,2008,2008,4,1,7,6,4,796.0,3,3,5,4,3,4,6,5644,5,0,466,6110,5,4,1,5,4692,950,0,5642,2,0,2,1,3,1,3,12,6,3,4,5,2008.0,3,2,1418,3,5,2,214,292,0,0,0,480,1,4,3,0,1,2008,8,5,160000,0,0,0
1300,20,3,75.0,7500,1,2,0,1,1,0,0,10,4,4,4,5,5,7,1959,1994,4,2,10,11,1,0.0,1,3,2,2,3,1,3,340,3,906,0,1246,5,4,1,5,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,1,5,1959.0,2,1,305,3,5,2,218,0,0,0,0,0,0,3,3,0,5,2010,4,4,154000,0,0,0
1301,60,3,69.0,10762,1,2,1,1,1,4,0,14,4,4,4,6,7,5,1999,1999,1,2,11,12,1,344.0,2,3,5,3,3,1,6,694,5,0,284,978,5,4,1,5,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,3,5,1999.0,3,2,490,3,5,2,0,0,0,0,0,0,0,4,3,0,5,2009,4,4,225000,1,0,0
1302,70,3,69.0,7500,1,2,1,0,1,0,0,17,4,4,4,6,6,7,1942,1950,1,2,5,4,1,0.0,1,3,2,2,3,1,2,547,5,0,224,771,5,1,1,5,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,4,5,1942.0,1,1,213,3,5,1,0,0,0,0,224,0,0,4,3,0,11,2009,4,4,177500,1,0,0
1303,60,3,92.0,10120,1,2,0,1,1,0,0,24,4,4,4,6,8,5,1994,1994,4,2,11,12,2,391.0,2,3,5,3,3,1,6,740,5,0,425,1165,5,4,1,5,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,3,5,1994.0,2,3,844,3,5,2,309,78,0,0,0,0,0,4,3,0,12,2006,4,4,290000,0,0,0
1304,20,3,73.0,8688,1,2,0,1,1,0,0,19,4,4,4,5,7,5,2005,2005,1,2,11,12,2,228.0,2,3,5,3,3,3,5,0,5,0,1616,1616,5,4,1,5,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,1,5,2005.0,2,3,834,3,5,2,208,59,0,0,0,0,0,4,3,0,4,2006,4,4,232000,0,0,0
1305,160,1,32.0,3363,1,2,0,1,1,0,0,4,4,4,3,6,7,5,2004,2004,1,2,11,12,4,117.0,2,3,5,3,3,1,5,0,5,0,976,976,5,4,1,5,976,732,0,1708,0,0,2,0,3,1,2,7,4,0,1,2,2004.0,1,2,380,3,5,2,0,40,0,0,0,0,0,4,3,0,4,2006,4,4,130000,0,0,0
1306,20,3,108.0,13173,1,2,1,1,1,2,0,23,4,4,4,5,9,5,2006,2007,4,2,11,12,4,300.0,2,3,5,4,3,1,6,1572,5,0,80,1652,5,4,1,5,1652,0,0,1652,1,0,2,0,2,1,3,6,6,2,5,5,2006.0,3,2,840,3,5,2,404,102,0,0,0,0,0,4,3,0,11,2009,4,4,325000,0,0,0
1307,120,3,48.0,6955,1,2,1,1,1,0,0,23,4,4,3,5,7,5,2005,2006,1,2,11,12,4,94.0,2,3,5,3,3,1,5,0,5,0,1368,1368,5,4,1,5,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,4,5,2005.0,2,2,474,3,5,2,132,35,0,0,0,0,0,4,3,0,9,2006,8,5,202500,0,0,0
1308,20,3,60.0,8072,1,2,0,1,1,0,0,16,4,4,4,5,5,5,1994,1995,1,2,11,12,1,0.0,1,2,5,3,4,1,4,746,5,0,244,990,5,4,1,5,990,0,0,990,1,0,1,0,3,1,1,5,6,0,1,2,2000.0,1,2,480,3,5,2,0,64,0,0,0,0,0,4,3,0,5,2009,4,4,138000,0,0,0
1309,20,1,100.0,12000,1,2,0,1,1,0,0,5,4,4,4,5,5,7,1948,2005,1,2,4,5,1,0.0,1,3,2,2,3,1,6,144,6,608,172,924,5,4,1,5,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,1,5,1948.0,1,2,528,3,5,2,0,36,0,0,0,0,0,1,3,0,5,2008,4,4,147000,0,0,0
1310,20,3,69.0,7153,1,2,0,1,1,0,0,12,4,4,4,5,6,5,1991,1991,1,2,8,9,2,88.0,1,3,2,3,3,1,6,1200,5,0,78,1278,5,3,1,5,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,1,5,1991.0,2,2,496,3,5,2,112,51,0,0,0,0,0,1,3,0,6,2008,4,4,179200,1,0,0
1311,20,3,100.0,17500,1,2,0,1,1,0,0,17,8,4,4,5,7,8,1959,2002,1,2,10,9,1,0.0,2,2,5,3,3,3,6,1406,5,0,496,1902,5,2,1,5,1902,0,0,1902,1,0,2,0,3,1,3,7,6,2,3,5,1959.0,3,2,567,3,5,2,0,207,162,0,0,0,0,4,3,0,5,2010,4,4,335000,0,0,0
1312,20,3,68.0,8814,1,2,0,1,1,0,0,16,4,4,4,5,7,5,2005,2007,1,2,11,12,2,80.0,2,3,5,3,3,1,6,925,5,0,349,1274,5,4,1,5,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,1,5,2005.0,2,2,508,3,5,2,264,98,0,0,0,0,0,4,3,0,1,2007,8,5,203000,0,0,0
1313,60,3,69.0,9572,1,2,1,1,1,0,0,24,4,4,4,6,8,5,1990,1990,1,2,5,4,2,336.0,2,3,5,4,3,1,6,482,5,0,971,1453,5,4,1,5,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,5,5,1990.0,2,2,750,4,4,2,500,0,0,0,0,0,0,4,3,0,6,2007,4,4,302000,1,0,0
1314,60,3,108.0,14774,1,2,1,1,1,2,0,24,4,4,4,6,9,5,1999,1999,1,2,11,12,2,165.0,2,3,5,3,3,1,5,0,5,0,1393,1393,5,4,1,5,1422,1177,0,2599,0,0,2,1,4,1,2,10,6,1,3,6,1999.0,3,3,779,3,5,2,668,30,0,0,0,0,0,4,3,0,5,2010,4,4,333168,0,0,0
1315,20,3,60.0,8190,1,2,0,1,1,0,0,4,4,4,4,5,4,6,1954,1954,4,2,5,4,1,0.0,1,3,2,2,3,1,1,732,5,0,216,948,5,4,1,5,948,0,0,948,1,0,1,0,3,1,1,5,6,1,3,2,1956.0,1,1,280,3,5,2,0,36,0,0,0,0,0,4,3,0,10,2007,4,4,119000,0,0,0
1316,60,3,85.0,11075,1,2,0,1,1,0,0,10,4,4,4,6,6,5,1969,1969,1,2,8,9,1,0.0,1,3,2,1,3,2,4,500,2,276,176,952,5,2,1,5,1092,1020,0,2112,0,0,2,1,4,1,1,9,6,2,4,5,1969.0,1,2,576,3,5,2,280,0,0,0,0,0,0,4,3,0,6,2008,4,4,206900,0,0,0
1317,20,3,61.0,10226,1,2,1,1,1,0,0,16,4,4,4,5,8,5,2008,2008,1,2,11,12,4,270.0,2,3,5,4,3,4,5,0,5,0,1622,1622,5,4,1,5,1630,0,0,1630,1,0,2,0,3,1,3,8,6,1,4,5,2008.0,2,3,860,3,5,2,172,42,0,0,0,0,0,4,3,0,1,2009,4,4,295493,0,0,0
1318,120,4,47.0,4230,1,1,0,1,1,2,0,19,4,4,3,5,7,5,2006,2007,1,2,11,12,1,0.0,2,3,5,4,4,1,5,0,5,0,1352,1352,5,4,1,5,1352,0,0,1352,0,0,2,0,2,1,2,5,6,1,4,5,2006.0,2,2,466,3,5,2,0,241,0,0,0,0,0,4,3,0,4,2007,8,5,208900,0,0,0
